,accession#,filing_year,entity,label
4025,0001193125-16-750021,2016,monthly,DATE
4026,0001193125-16-750021,2016,’s,ORG
4027,0001193125-16-750021,2016,the fiscal year ended june 30 2016,DATE
4028,0001193125-16-750021,2016,’s,ORG
4029,0001193125-16-750021,2016,’s,PRODUCT
4030,0001193125-16-577707,2016,2040,DATE
4031,0001193125-16-577707,2016,2040,DATE
4032,0001193125-16-577707,2016,2040,DATE
4033,0001193125-16-577707,2016,15489,DATE
4034,0001193125-16-577707,2016,2040,DATE
4035,0001193125-16-577707,2016,110 year,DATE
4036,0000894189-16-010124,2016,american,NORP
4037,0000894189-16-010124,2016,’s,ORG
4038,0000894189-16-010124,2016,’s,ORG
4039,0000894189-16-010124,2016,’s,ORG
4040,0000894189-16-010124,2016,’s,ORG
4041,0001193125-16-751572,2016,september 30 2016,DATE
4042,0000858581-16-000235,2016,’s,ORG
4043,0001162044-16-001766,2016,less than 2 billion,MONEY
4044,0000067590-16-002782,2016,close to the year 2045,DATE
4045,0000067590-16-002782,2016,’s,ORG
4046,0000067590-16-002782,2016,’s,ORG
4047,0000067590-16-002782,2016,’s,ORG
4048,0000067590-16-002782,2016,approximately 10 years,DATE
4049,0000067590-16-002782,2016,approximately 10 years,DATE
4050,0000067590-16-002782,2016,year,DATE
4051,0000067590-16-002782,2016,year,DATE
4052,0000067590-16-002782,2016,annually,DATE
4053,0000067590-16-002782,2016,annually,DATE
4054,0000067590-16-002782,2016,’s,ORG
4055,0000067590-16-002782,2016,annual,DATE
4056,0000067590-16-002782,2016,each year,DATE
4057,0000067590-16-002782,2016,’s,ORG
4058,0000067590-16-002782,2016,’s,ORG
4059,0000067590-16-002782,2016,annually,DATE
4060,0000067590-16-002782,2016,’s,ORG
4061,0000067590-16-002782,2016,’s,ORG
4062,0000067590-16-002782,2016,’s,ORG
4063,0000067590-16-002782,2016,’s,ORG
4064,0000067590-16-002782,2016,1974,DATE
4065,0000067590-16-002782,2016,the day one,DATE
4066,0000067590-16-002782,2016,’s,ORG
4067,0000067590-16-002782,2016,approximately ten years,DATE
4068,0001104659-16-116124,2016,annual,DATE
4069,0001104659-16-116124,2016,2035,DATE
4070,0000891804-16-001361,2016,american,NORP
4071,0001193125-16-663679,2016,third,ORDINAL
4072,0001193125-16-663679,2016,’s,ORG
4073,0001193125-16-663679,2016,’s,ORG
4074,0001193125-16-663679,2016,’s,ORG
4075,0001193125-16-663679,2016,the year,DATE
4076,0001193125-16-663679,2016,annually,DATE
4077,0001193125-16-663679,2016,the month of january,DATE
4078,0001193125-16-663679,2016,’s,ORG
4079,0001193125-16-663679,2016,’s,ORG
4080,0001193125-16-663679,2016,’s,PRODUCT
4081,0001193125-16-663679,2016,’s,ORG
4082,0001193125-16-663679,2016,’s,ORG
4083,0001193125-16-663679,2016,’s,PERSON
4084,0001193125-16-663679,2016,’s,ORG
4085,0001193125-16-663679,2016,’s,ORG
4086,0000894189-16-013716,2016,at least 60 days,DATE
4087,0000894189-16-013716,2016,american,NORP
4088,0000894189-16-013716,2016,quarterly,DATE
4089,0001580642-16-006733,2016,american,NORP
4090,0001580642-16-006733,2016,up to three years,DATE
4091,0001580642-16-006733,2016,1940,DATE
4092,0001580642-16-006733,2016,’s,ORG
4093,0001193125-16-727805,2016,’s,ORG
4094,0001193125-16-727805,2016,’s,ORG
4095,0000930413-16-008678,2016,their mature years,DATE
4096,0000930413-16-008678,2016,american,NORP
4097,0000930413-16-008678,2016,’s,ORG
4098,0001193125-16-478339,2016,’s,ORG
4099,0001193125-16-478339,2016,’s,PRODUCT
4100,0001193125-16-478339,2016,first,ORDINAL
4101,0001193125-16-478339,2016,second,ORDINAL
4102,0001193125-16-478339,2016,third,ORDINAL
4103,0001193125-16-478339,2016,’s,ORG
4104,0000894189-16-007928,2016,’s,ORG
4105,0000894189-16-007928,2016,’s,ORG
4106,0000894189-16-007928,2016,’s,ORG
4107,0000894189-16-007928,2016,’s,ORG
4108,0000894189-16-007928,2016,’s,ORG
4109,0001193125-16-441643,2016,’s,ORG
4110,0001193125-16-686543,2016,’s,ORG
4111,0001193125-16-686543,2016,’s,ORG
4112,0001193125-16-686543,2016,’s,ORG
4113,0001193125-16-686543,2016,’s,ORG
4114,0001193125-16-686543,2016,’s,ORG
4115,0000930413-16-008376,2016,year,DATE
4116,0000930413-16-008376,2016,’s,ORG
4117,0000930413-16-008376,2016,year,DATE
4118,0000930413-16-008376,2016,a few years of 2055,DATE
4119,0000930413-16-008376,2016,2055,DATE
4120,0000930413-16-008376,2016,2062,DATE
4121,0000930413-16-008376,2016,’s,ORG
4122,0000930413-16-008376,2016,’s,ORG
4123,0000930413-16-008376,2016,’s,ORG
4124,0000930413-16-008376,2016,’s,ORG
4125,0000930413-16-008376,2016,’s,ORG
4126,0000930413-16-008376,2016,year,DATE
4127,0000930413-16-008376,2016,year,DATE
4128,0000930413-16-008376,2016,2127,DATE
4129,0000930413-16-008376,2016,’s,ORG
4130,0000930413-16-008376,2016,approximately seven to ten years,DATE
4131,0001379491-16-004239,2016,several years,DATE
4132,0001379491-16-004239,2016,approximately 10 to 19 years after the year 2030,DATE
4133,0001379491-16-004239,2016,march 31 2016,DATE
4134,0001379491-16-004239,2016,a few years of 2030,DATE
4135,0001379491-16-004239,2016,age 65,DATE
4136,0001193125-16-566649,2016,’s,ORG
4137,0001193125-16-566649,2016,’s,ORG
4138,0001193125-16-566649,2016,’s,ORG
4139,0001580642-16-012055,2016,annual,DATE
4140,0001580642-16-012055,2016,at least october 31 2017,DATE
4141,0001580642-16-012055,2016,60 days,DATE
4142,0001580642-16-012055,2016,future years,DATE
4143,0001580642-16-012055,2016,the three years,DATE
4144,0001580642-16-012055,2016,each year,DATE
4145,0001580642-16-012055,2016,’s,ORG
4146,0001580642-16-012055,2016,1 1 year 3 years 5 years 10 years,DATE
4147,0001580642-16-012055,2016,3635,PRODUCT
4148,0001580642-16-012055,2016,annual,DATE
4149,0001580642-16-012055,2016,the most recent fiscal year,DATE
4150,0001580642-16-012055,2016,’s,ORG
4151,0001580642-16-012055,2016,november,DATE
4152,0000898531-16-001042,2016,’s,ORG
4153,0000898531-16-001042,2016,’s,ORG
4154,0000898531-16-001042,2016,american,NORP
4155,0000898531-16-001042,2016,’s,ORG
4156,0000809802-16-000029,2016,’s,ORG
4157,0000809802-16-000029,2016,annual,DATE
4158,0000809802-16-000029,2016,up to 2 billion,MONEY
4159,0000809802-16-000029,2016,’s,ORG
4160,0001398344-16-011706,2016,each year,DATE
4161,0001398344-16-011706,2016,canadian,NORP
4162,0001398344-16-011706,2016,american,NORP
4163,0001104659-16-108745,2016,less than 4 billion,MONEY
4164,0001193125-16-659702,2016,at least 3 billion,MONEY
4165,0001193125-16-752660,2016,2015,DATE
4166,0001193125-16-752660,2016,’s,ORG
4167,0001193125-16-752660,2016,’s,ORG
4168,0001193125-16-752660,2016,’s,ORG
4169,0001193125-16-752660,2016,’s,ORG
4170,0001193125-16-752660,2016,1 years,DATE
4171,0001193125-16-752660,2016,360  ,QUANTITY
4172,0001193125-16-752660,2016,175  us,QUANTITY
4173,0001193125-16-752660,2016,95  ,QUANTITY
4174,0001193125-16-752660,2016,38  ,DATE
4175,0001193125-16-752660,2016,38  ,DATE
4176,0001193125-16-752660,2016,38  ,PERSON
4177,0001193125-16-752660,2016,43  ,DATE
4178,0001193125-16-752660,2016,38  ,DATE
4179,0001193125-16-752660,2016,33,DATE
4180,0001193125-16-752660,2016,83  ,QUANTITY
4181,0001193125-16-752660,2016,83  ,DATE
4182,0001193125-16-752660,2016,83,DATE
4183,0001193125-16-752660,2016,83,DATE
4184,0001193125-16-752660,2016,75  ,DATE
4185,0001193125-16-752660,2016,58  ,DATE
4186,0001193125-16-752660,2016,48,DATE
4187,0001193125-16-752660,2016,35  ,DATE
4188,0001193125-16-752660,2016,35  ,QUANTITY
4189,0001193125-16-752660,2016,140  ,QUANTITY
4190,0001193125-16-752660,2016,525  ,QUANTITY
4191,0001193125-16-752660,2016,75  ,DATE
4192,0001193125-16-752660,2016,75,DATE
4193,0001193125-16-752660,2016,35  ,DATE
4194,0001193125-16-752660,2016,78  ,PERSON
4195,0001193125-16-752660,2016,28  ,QUANTITY
4196,0001193125-16-752660,2016,100  ,QUANTITY
4197,0001193125-16-752660,2016,’s,ORG
4198,0001193125-16-752660,2016,’s,ORG
4199,0001193125-16-752660,2016,’s,ORG
4200,0001193125-16-752660,2016,the first quarter,DATE
4201,0001193125-16-752660,2016,’s,ORG
4202,0001193125-16-752660,2016,’s,ORG
4203,0001193125-16-752660,2016,’s,ORG
4204,0001193125-16-752660,2016,15,DATE
4205,0001193125-16-752660,2016,’s,ORG
4206,0001193125-16-752660,2016,’s,ORG
4207,0001193125-16-752660,2016,’s,ORG
4208,0001193125-16-752660,2016,’s,ORG
4209,0001193125-16-752660,2016,the end of the year,DATE
4210,0001193125-16-752660,2016,’s,ORG
4211,0001193125-16-752660,2016,’s,ORG
4212,0001193125-16-569335,2016,between 16 billion and 28 billion,MONEY
4213,0001193125-16-782931,2016,october 31 2016,DATE
4214,0001193125-16-521108,2016,’s,ORG
4215,0001193125-16-521108,2016,’s,ORG
4216,0001193125-16-521108,2016,annually,DATE
4217,0000711080-16-000099,2016,’s,ORG
4218,0000711080-16-000099,2016,’s,ORG
4219,0001193125-16-723394,2016,’s,ORG
4220,0001193125-16-723394,2016,’s,ORG
4221,0001193125-16-723394,2016,1 year,DATE
4222,0001193125-16-723394,2016,’s,ORG
4223,0001193125-16-723394,2016,one year or less,DATE
4224,0001193125-16-450900,2016,’s,ORG
4225,0001193125-16-450900,2016,american,NORP
4226,0001193125-16-450900,2016,less than 1 billion,MONEY
4227,0001193125-16-450900,2016,at least 3 billion,MONEY
4228,0001040612-16-000320,2016,annual,DATE
4229,0001040612-16-000320,2016,semiannual,DATE
4230,0001040612-16-000320,2016,12916,DATE
4231,0001040612-16-000320,2016,1216,DATE
4232,0001040612-16-000320,2016,6090,PRODUCT
4233,0000932471-16-012694,2016,’s,ORG
4234,0001209286-16-001391,2016,’s,ORG
4235,0001209286-16-001391,2016,1year 3year,DATE
4236,0001209286-16-001391,2016,annual,DATE
4237,0001209286-16-001391,2016,annual,DATE
4238,0001209286-16-001391,2016,6090,PRODUCT
4239,0001209286-16-001391,2016,’s,ORG
4240,0001209286-16-001391,2016,annual,DATE
4241,0001209286-16-001391,2016,’s,ORG
4242,0001209286-16-001391,2016,’s,ORG
4243,0001209286-16-001391,2016,’s,ORG
4244,0001209286-16-001391,2016,’s,PRODUCT
4245,0001209286-16-001391,2016,’s,ORG
4246,0001209286-16-001391,2016,1 month 3 month 6 month 1 year 2 years 3 years,DATE
4247,0001209286-16-001391,2016,5 years,DATE
4248,0001209286-16-001391,2016,’s,ORG
4249,0001209286-16-001391,2016,’s,ORG
4250,0001209286-16-001391,2016,3year,DATE
4251,0001209286-16-001391,2016,daily,DATE
4252,0001193125-16-807237,2016,age 67,DATE
4253,0001193125-16-807237,2016,the year,DATE
4254,0001193125-16-807237,2016,2045,DATE
4255,0001193125-16-807237,2016,as long as 15 years,DATE
4256,0001193125-16-754956,2016,’s,ORG
4257,0001193125-16-754956,2016,’s,ORG
4258,0001193125-16-723696,2016,’s,ORG
4259,0001193125-16-723696,2016,1  ,QUANTITY
4260,0001193125-16-723696,2016,’s,ORG
4261,0001193125-16-723696,2016,’s,ORG
4262,0001193125-16-723696,2016,first,ORDINAL
4263,0001193125-16-723696,2016,’s,ORG
4264,0001193125-16-723696,2016,’s,ORG
4265,0001193125-16-693231,2016,’s,ORG
4266,0001193125-16-693231,2016,’s,ORG
4267,0001193125-16-693231,2016,’s,PRODUCT
4268,0001193125-16-693231,2016,’s,ORG
4269,0001193125-16-693231,2016,’s,ORG
4270,0001193125-16-693231,2016,’s,ORG
4271,0001193125-16-693231,2016,’s,ORG
4272,0001193125-16-693231,2016,’s,ORG
4273,0001193125-16-693231,2016,’s,ORG
4274,0001193125-16-693231,2016,’s,ORG
4275,0000898745-16-001818,2016,december 31 2015,DATE
4276,0000898745-16-001818,2016,annual,DATE
4277,0001580642-16-011919,2016,’s,ORG
4278,0001580642-16-011919,2016,’s,ORG
4279,0001580642-16-011919,2016,’s,ORG
4280,0001580642-16-011919,2016,1940,DATE
4281,0001580642-16-011919,2016,1940,DATE
4282,0001398344-16-010407,2016,american,NORP
4283,0001398344-16-010407,2016,’s,ORG
4284,0001133228-16-014999,2016,october 31 2016,DATE
4285,0001133228-16-014999,2016,american,NORP
4286,0001133228-16-014999,2016,first,ORDINAL
4287,0001193125-16-780647,2016,’s,ORG
4288,0001193125-16-780647,2016,’s,ORG
4289,0001193125-16-780647,2016,the end of the day,DATE
4290,0001193125-16-780647,2016,daily,DATE
4291,0001193125-16-780647,2016,15x,DATE
4292,0001193125-16-780647,2016,a single day,DATE
4293,0001193125-16-780647,2016,67,DATE
4294,0001193125-16-780647,2016,the day,DATE
4295,0001193125-16-780647,2016,’s,ORG
4296,0001193125-16-780647,2016,a single day,DATE
4297,0001193125-16-780647,2016,15x,DATE
4298,0001193125-16-780647,2016,a single day,DATE
4299,0001193125-16-780647,2016,zero percent,PERCENT
4300,0001193125-16-780647,2016,15x,DATE
4301,0001193125-16-780647,2016,one year,DATE
4302,0001193125-16-780647,2016,one year,DATE
4303,0001193125-16-780647,2016,15x,DATE
4304,0001193125-16-780647,2016,one year,DATE
4305,0001193125-16-780647,2016,795 826,MONEY
4306,0001193125-16-780647,2016,757 40 600,MONEY
4307,0001193125-16-780647,2016,10 150,MONEY
4308,0001193125-16-780647,2016,341 138 50,MONEY
4309,0001193125-16-780647,2016,795 673 488,MONEY
4310,0001193125-16-780647,2016,1016,DATE
4311,0001193125-16-665851,2016,28 2016,DATE
4312,0001193125-16-665851,2016,february 28 2016,DATE
4313,0001193125-16-665851,2016,’s,PRODUCT
4314,0001193125-16-665851,2016,’s,ORG
4315,0001193125-16-665851,2016,’s,ORG
4316,0001193125-16-665851,2016,’s,ORG
4317,0001193125-16-755174,2016,’s,ORG
4318,0001193125-16-755174,2016,’s,ORG
4319,0001193125-16-755174,2016,10 to 15year,DATE
4320,0000898531-16-000663,2016,’s,ORG
4321,0001193125-16-727059,2016,less than 50 billion,MONEY
4322,0001193125-16-727059,2016,2015,DATE
4323,0000930413-16-008366,2016,’s,ORG
4324,0000930413-16-008366,2016,’s,ORG
4325,0000930413-16-008366,2016,’s,ORG
4326,0000930413-16-008366,2016,’s,ORG
4327,0000930413-16-008366,2016,’s,ORG
4328,0000930413-16-008366,2016,year,DATE
4329,0000930413-16-008366,2016,year,DATE
4330,0000930413-16-008366,2016,2811,DATE
4331,0000930413-16-008366,2016,2811,DATE
4332,0000930413-16-008366,2016,1203,DATE
4333,0001193125-16-780615,2016,’s,ORG
4334,0001193125-16-780615,2016,’s,ORG
4335,0001193125-16-780615,2016,the end of the day,DATE
4336,0001193125-16-780615,2016,daily,DATE
4337,0001193125-16-780615,2016,15x,DATE
4338,0001193125-16-780615,2016,a single day,DATE
4339,0001193125-16-780615,2016,67,DATE
4340,0001193125-16-780615,2016,the day,DATE
4341,0001193125-16-780615,2016,’s,ORG
4342,0001193125-16-780615,2016,’s,ORG
4343,0001193125-16-780615,2016,a single day,DATE
4344,0001193125-16-780615,2016,15x,DATE
4345,0001193125-16-780615,2016,zero percent,PERCENT
4346,0001193125-16-780615,2016,15x,DATE
4347,0001193125-16-780615,2016,one year,DATE
4348,0001193125-16-780615,2016,one year,DATE
4349,0001193125-16-780615,2016,15x,DATE
4350,0001193125-16-780615,2016,one year,DATE
4351,0001193125-16-780615,2016,795 826,MONEY
4352,0001193125-16-780615,2016,757 40 600,MONEY
4353,0001193125-16-780615,2016,10 150,MONEY
4354,0001193125-16-780615,2016,341 138 50,MONEY
4355,0001193125-16-780615,2016,795 673 488,MONEY
4356,0001193125-16-780615,2016,1016,DATE
4357,0001193125-16-570260,2016,american,NORP
4358,0000894189-16-010120,2016,american,NORP
4359,0000894189-16-010120,2016,’s,ORG
4360,0000894189-16-010120,2016,’s,ORG
4361,0000894189-16-010120,2016,’s,ORG
4362,0001133228-16-015158,2016,2050,DATE
4363,0001133228-16-015158,2016,2050,DATE
4364,0001133228-16-015158,2016,2050,DATE
4365,0001571049-16-017945,2016,at least 60 days,DATE
4366,0001571049-16-017945,2016,between 1 billion and 20 billion,MONEY
4367,0001571049-16-017945,2016,december 31 2015,DATE
4368,0001571049-16-017945,2016,304 billion,MONEY
4369,0001571049-16-017945,2016,1940,DATE
4370,0001571049-16-017945,2016,1940,DATE
4371,0001133228-16-015210,2016,around the year 2015,DATE
4372,0001133228-16-015210,2016,years,DATE
4373,0001133228-16-015210,2016,year,DATE
4374,0001133228-16-015210,2016,their retirement years,DATE
4375,0001133228-16-015210,2016,approximately twenty years,DATE
4376,0001133228-16-015210,2016,2015,DATE
4377,0001193125-16-799106,2016,™,ORG
4378,0001193125-16-799106,2016,™,ORG
4379,0001193125-16-799106,2016,american,NORP
4380,0001081400-16-002534,2016,october 31 2016,DATE
4381,0001193125-16-755072,2016,less than 4 billion,MONEY
4382,0000814680-16-000179,2016,first,ORDINAL
4383,0000814680-16-000179,2016,second,ORDINAL
4384,0001040612-16-000188,2016,over 1 billion,MONEY
4385,0001040612-16-000188,2016,’s,ORG
4386,0001040612-16-000188,2016,american,NORP
4387,0001040612-16-000188,2016,’s,ORG
4388,0001040612-16-000188,2016,a later date,DATE
4389,0001040612-16-000188,2016,’s,ORG
4390,0001571049-16-016924,2016,american,NORP
4391,0001571049-16-016924,2016,’s,ORG
4392,0001571049-16-016924,2016,the past three years,DATE
4393,0001081400-16-001996,2016,today,DATE
4394,0001081400-16-001996,2016,most recent fiscal year end,DATE
4395,0001081400-16-001996,2016,3550,DATE
4396,0000775688-16-000031,2016,’s,ORG
4397,0000775688-16-000031,2016,’s,ORG
4398,0000775688-16-000031,2016,’s,ORG
4399,0000940394-16-002019,2016,december 31,DATE
4400,0000940394-16-002019,2016,three preceding years,DATE
4401,0000940394-16-002019,2016,2016,PRODUCT
4402,0000940394-16-002019,2016,’s,ORG
4403,0000940394-16-002019,2016,’s,ORG
4404,0001193125-16-476120,2016,third,ORDINAL
4405,0001193125-16-476120,2016,65,DATE
4406,0001193125-16-476120,2016,20 years,DATE
4407,0001193125-16-476120,2016,’s,ORG
4408,0001193125-16-476120,2016,annually,DATE
4409,0001193125-16-476120,2016,’s,ORG
4410,0001193125-16-476120,2016,’s,ORG
4411,0001193125-16-476120,2016,’s,ORG
4412,0001193125-16-476120,2016,the end of january 2016,DATE
4413,0001193125-16-476120,2016,20 years,DATE
4414,0001193125-16-476120,2016,’s,ORG
4415,0001193125-16-476120,2016,’s,ORG
4416,0001193125-16-476120,2016,annual,DATE
4417,0001193125-16-476120,2016,’s,ORG
4418,0001193125-16-476120,2016,’s,ORG
4419,0001193125-16-476120,2016,the year,DATE
4420,0001193125-16-476120,2016,the year,DATE
4421,0001193125-16-691575,2016,the current month,DATE
4422,0001193125-16-691575,2016,april 30 2016,DATE
4423,0001193125-16-691575,2016,’s,ORG
4424,0001193125-16-691575,2016,’s,ORG
4425,0001193125-16-691575,2016,’s,ORG
4426,0001081400-16-001967,2016,2030,DATE
4427,0001081400-16-001967,2016,year,DATE
4428,0001081400-16-001967,2016,the first ten years,DATE
4429,0001081400-16-001967,2016,target year,DATE
4430,0001081400-16-001967,2016,ten years,DATE
4431,0001081400-16-001967,2016,today,DATE
4432,0001081400-16-001967,2016,the end of the tenyear period,DATE
4433,0001081400-16-001967,2016,today,DATE
4434,0001081400-16-001967,2016,most recent fiscal year end,DATE
4435,0001081400-16-001967,2016,7880,DATE
4436,0001398344-16-010427,2016,american,NORP
4437,0001398344-16-010427,2016,’s,PRODUCT
4438,0001398344-16-010427,2016,’s,ORG
4439,0001398344-16-010427,2016,60 days,DATE
4440,0001193125-16-664105,2016,the next one,DATE
4441,0000894189-16-009270,2016,at least 10 billion,MONEY
4442,0000894189-16-009270,2016,’s,ORG
4443,0000894189-16-009270,2016,american,NORP
4444,0000940394-16-002459,2016,’s,ORG
4445,0000940394-16-002459,2016,’s,ORG
4446,0000940394-16-002459,2016,one year,DATE
4447,0001571049-16-010664,2016,a few years of 2045,DATE
4448,0001571049-16-010664,2016,many years,DATE
4449,0001571049-16-010664,2016,15 years,DATE
4450,0001571049-16-010664,2016,15 years,DATE
4451,0001571049-16-010664,2016,’s,ORG
4452,0001571049-16-010664,2016,the target year,DATE
4453,0001193125-16-569113,2016,each taxable year,DATE
